id,time_event,title_en,title_zh,source_names,match_score
4af2b241906bc9a2,2026-07-24 15:11:17,Galaxy cuts Clarity Act passage odds to 30%,Galaxy将《清晰法案》通过率降至30%,"[""TheBlock""]",0.458
d1b9e6558412f34a,2026-07-24 15:11:17,Galaxy lowers Clarity Act passage odds to 30%,Galaxy将清晰法案过关概率降至30%,"[""TheBlock""]",0.45
da9426ac7d09d0eb,2026-07-24 15:01:46,White House Urges Senate Democrats to Accept Trump Crypto Limits Deal,白宫促参院民主党接受特朗普加密限制协议,"[""CoinDesk""]",0.457
27d8339e0b855eb9,2026-07-24 15:00:00,World Network Raises $52.5M for Deepfake-Resistance Expansion,World Network获5250万美元融资,"[""CoinDesk""]",0.406
4064871dd4100e36,2026-07-24 15:00:00,World Network raises $52.5M for anti-deepfake expansion,World Network获5250万美元融资,"[""CoinDesk""]",0.423
03a183937d0907cd,2026-07-24 14:32:48,MNT schedules weekend equity trading for Jul 25–26,MNT将于7月25日至26日开启周末股权交易,"[""CoinMarketCal""]",0.404
842e73a43301d7e2,2026-07-24 14:25:43,Messari: Apps Overtake Chains in Onchain Revenue Share,Messari：应用收入占链上大头,"[""X/MessariCrypto""]",0.393
d4629eb03c144050,2026-07-24 14:25:43,Messari says apps now lead onchain revenue share,Messari称应用主导链上收入,"[""X/MessariCrypto""]",0.349
f85921c4d3989fdd,2026-07-24 14:21:37,EU sanctions HTX over alleged Russia sanctions evasion,欧盟制裁HTX涉俄规避行为,"[""Decrypt""]",0.407
4ff5773928c75872,2026-07-24 14:10:40,Oil tops $100 as war fears hit equities,油价突破100美元拖累股市,"[""CNBC-Finance""]",0.416
9ae8f8ab35e595b7,2026-07-24 14:10:40,Oil tops $100 as U.S.-Iran tensions hit equities,美伊紧张局势推高油价破100美元,"[""CNBC-Finance""]",0.407
1ce95ddb0f20d32d,2026-07-24 14:02:34,"Whale expands CXMT short to $9.18M, liquidation at $15.14",巨鲸加码CXMT空单至918万美元,"[""X/lookonchain""]",0.39
f2a32c365f2c0249,2026-07-24 14:02:34,Whale expands CXMT short to $9.18 million,神秘巨鲸做空CXMT达918万美元,"[""X/lookonchain""]",0.392
5cc5f6b192415c81,2026-07-24 13:56:48,"US Spot ETFs Show BTC Outflows, ETH Inflows on July 24",7月24日现货ETF：比特币流出以太坊流入,"[""X/lookonchain""]",0.487
babc3b068470ae80,2026-07-24 13:56:48,"Bitcoin ETFs See $225.56M Daily Outflow, Ethereum ETFs Add $23.32M",比特币ETF日流出2.26亿美元，以太坊ETF流入2332万美元,"[""X/lookonchain""]",0.444
441091abb9b45ca1,2026-07-24 13:30:00,Edwards says Bitcoin quantum roadmap could lift BTC by double digits,Edwards称量子路线图或推高比特币,"[""Cointelegraph""]",0.421
e7a46e5bbac6e9e6,2026-07-24 13:30:00,Edwards says Bitcoin quantum roadmap could lift BTC sharply,Edwards称量子路线图或推高比特币,"[""Cointelegraph""]",0.403
a90cba50dcb2bb4d,2026-07-24 13:19:55,"Whale Sends 8,010 ETH to Binance at $10.82M Loss",巨鲸转入8010枚ETH至币安止损,"[""X/EmberCN""]",0.367
66ecf59e5c186396,2026-07-24 13:15:15,Strategy revises Bitcoin KPIs during prolonged market downturn,Strategy熊市中调整比特币指标,"[""CoinDesk""]",0.419
67804234e0430c56,2026-07-24 13:15:15,Strategy Revises Bitcoin KPIs During Bear Market,Strategy熊市中调整比特币指标,"[""CoinDesk""]",0.443
14f6d2962d067a94,2026-07-24 12:53:20,EmberCN Highlights Transparency in Tokenized Stocks,EmberCN谈股票代币透明度,"[""X/EmberCN""]",0.385
1eb14109fbf9d8a0,2026-07-24 12:53:20,EmberCN Highlights Transparency of 1:1 Stock Tokens,EmberCN谈股票代币1:1透明度,"[""X/EmberCN""]",0.387
565c6511d3bb62fb,2026-07-24 12:45:17,He Yi highlights market access for young emerging-market users,何一谈新兴市场年轻用户投资机会,"[""X/heyibinance""]",0.383
fcbe49bdb9a2e716,2026-07-24 12:45:17,He Yi highlights retail access to global markets,何一强调小额用户参与全球市场,"[""X/heyibinance""]",0.385
ba11897d4ea8d1b4,2026-07-24 12:39:52,Glassnode notes lower speculative supply and rising dormant BTC,Glassnode称投机供应下降休眠币上升,"[""X/glassnode""]",0.394
d8cd7e4f4ab96313,2026-07-24 12:39:52,Glassnode report says speculative BTC supply is shrinking,Glassnode称投机性BTC供应收缩,"[""X/glassnode""]",0.368
542adb854f479ab6,2026-07-24 12:38:21,BitMEX founders face fraud suit over alleged insider trading,BitMEX创始人遭内幕交易欺诈诉讼,"[""TheBlock""]",0.418
6d35b2c5c5d22b8c,2026-07-24 12:38:21,"BitMEX, Hayes sued over alleged insider trading desk",BitMEX及Hayes遭内幕交易诉讼,"[""TheBlock""]",0.444
53a6763ae8f6db25,2026-07-24 12:29:34,Bitcoin group launches $15M quantum defense fund,比特币团体设1500万美元抗量子基金,"[""Decrypt""]",0.387
7eda591d88878844,2026-07-24 12:29:34,Project 11 launches $15M Bitcoin quantum defense fund,Project 11设立1500万美元比特币量子防御基金,"[""Decrypt""]",0.426
8cc9b59bfdd58353,2026-07-24 12:20:01,India Orders GitHub to Remove Bitchat Repositories,印度要求GitHub下架Bitchat代码,"[""Decrypt"", ""TheDefiant""]",0.389
725357a66bc9a2c4,2026-07-24 12:03:34,PYTH to launch Memory Market on July 27,PYTH将于7月27日上线Memory Market,"[""CoinMarketCal""]",0.374
10cc78a0842d3768,2026-07-24 12:02:23,Binance promotes Agentic Wallet LP auto-rebalancing,币安推广Agentic钱包LP自动再平衡,"[""X/binancezh""]",0.411
9f4dade6d2272f79,2026-07-24 12:02:23,Binance promotes Agentic Wallet for LP monitoring,币安推广Agentic Wallet监控LP,"[""X/binancezh""]",0.4
654ed4ff1b3638d4,2026-07-24 12:00:00,Yahoo Finance discusses proposed Trump Accounts and student aid,雅虎财经谈特朗普账户与助学金,"[""YahooFinance""]",0.389
a7314b4cd47b7ac5,2026-07-24 12:00:00,Yahoo piece discusses Trump Accounts and student aid,雅虎文章谈特朗普账户与助学金,"[""YahooFinance""]",0.404
0af3a74f8a8dca82,2026-07-24 11:59:50,"BTC options skew eases at 1W, stays elevated at 3M–6M",BTC期权短端偏斜回落中长期仍偏高,"[""X/glassnode""]",0.473
2b4553c99229c765,2026-07-24 11:59:50,"Bitcoin options skew eases at 1W, stays elevated at 3M–6M",比特币期权短端偏斜回落中长期仍偏防御,"[""X/glassnode""]",0.519
2d44598440ee14b8,2026-07-24 11:59:49,Bitcoin implied volatility stays low across maturities,比特币隐含波动率全期限偏低,"[""X/glassnode""]",0.367
75db27ceb6b41cab,2026-07-24 11:59:49,BTC implied volatility stays low across options curve,BTC期权隐含波动率维持低位,"[""X/glassnode""]",0.382
732efc044fbb6db7,2026-07-24 11:59:48,BTC options put/call ratio drops to 0.52,BTC期权看跌看涨比降至0.52,"[""X/glassnode""]",0.424
8f52700d80e76303,2026-07-24 11:59:47,Glassnode Sees BTC Options Turning Less Defensive,Glassnode称BTC期权防御情绪降温,"[""X/glassnode""]",0.393
a589d27902066010,2026-07-24 11:59:47,BTC options show less defensive positioning,BTC期权防御情绪降温,"[""X/glassnode""]",0.432
c19dcc30cc1bd893,2026-07-24 11:59:42,Odos Protocol to cease operations on July 30,Odos协议将于7月30日关闭,"[""Cointelegraph""]",0.534
6d5a780fc76161c6,2026-07-24 11:58:06,EU Targets Russia-Linked $120B Crypto Network in 21st Sanctions Package,欧盟第21轮制裁瞄准1200亿美元加密网络,"[""CoinDesk""]",0.416
82c391e1abca4aef,2026-07-24 11:58:06,EU Targets $120B Crypto Network in 21st Russia Sanctions Package,欧盟第21轮制裁瞄准1200亿美元加密网络,"[""CoinDesk""]",0.467
4cf3053863ab6a27,2026-07-24 11:49:06,B2C2 reportedly held sale talks with multiple buyers,B2C2据报与多方洽谈出售,"[""CoinDesk""]",0.382
ffe2285120a68c47,2026-07-24 11:49:06,B2C2 Explored Sale With Multiple Potential Buyers,B2C2曾与多方洽谈出售,"[""CoinDesk""]",0.418
4a073fa8a6ff8376,2026-07-24 11:35:48,CoinDesk says institutional inflows cooled memecoin trading,CoinDesk称机构资金压制迷因热,"[""CoinDesk""]",0.378
dfe80e92dec21859,2026-07-24 11:35:48,CoinDesk says institutional flows are cooling memecoin trading,CoinDesk称机构资金压制Meme热潮,"[""CoinDesk""]",0.4
b16c446086152b0a,2026-07-24 11:34:53,$5B Bitcoin options cluster signals bullish positioning,比特币期权50亿美元聚集显现看涨,"[""CoinDesk""]",0.5
d16dd3ba19def3a2,2026-07-24 11:19:38,"Bitcoin Holds Near $65,000 Despite Oil Approaching $100",比特币在油价逼近100美元时仍守65000美元附近,"[""CoinDesk""]",0.505
d31d3024d0e78807,2026-07-24 11:19:38,"Bitcoin Holds Near $65,000 Despite Oil Rally",比特币持稳65000美元附近,"[""CoinDesk""]",0.52
00b328c2df48c8bb,2026-07-24 10:53:52,"Bitcoin treasury firms sell BTC, cut debt, pivot to AI",比特币储备公司卖币偿债转向AI,"[""CoinDesk""]",0.411
089102070a84ae8a,2026-07-24 10:53:52,"Bitcoin Treasury Firms Sell BTC, Cut Debt, Turn to AI",比特币储备公司卖币还债转向AI,"[""CoinDesk""]",0.414
2ef82f9c9760a7fe,2026-07-24 10:37:59,OKX Web3 report says attacks rise despite lower H1 losses,OKX：上半年损失降六成但攻击增多,"[""BlockBeats文章""]",0.4
ab3ca17f4f951805,2026-07-24 10:37:59,OKX Web3 report says 2026 H1 attacks rose despite lower losses,OKX称2026上半年攻击增多,"[""BlockBeats文章""]",0.446
d4079a34a83373bf,2026-07-24 10:29:49,"Brazil registers $19,600 loan backed by 10 tokenized cows",巴西10头代币化奶牛作抵押获贷,"[""Cointelegraph""]",0.39
5cdfe69016963177,2026-07-24 10:10:42,India Orders Takedown of Bitcoin-Linked App Bitchat,印度下架比特币关联应用Bitchat,"[""CoinDesk""]",0.46
7ae6cbeeed3f455f,2026-07-24 10:10:42,India orders Bitchat app takedown,印度下令下架Bitchat应用,"[""CoinDesk""]",0.362
fc6df016bc7f64c7,2026-07-24 10:01:01,BPI to pilot stablecoin remittance settlements,菲律宾BPI拟试点稳定币汇款结算,"[""Cointelegraph""]",0.495
50246b89a6d15731,2026-07-24 10:00:00,US mortgage rates dip below 6.5%,美国房贷利率跌破6.5%,"[""YahooFinance""]",0.352
e66a4f2ea94391dc,2026-07-24 10:00:00,Yahoo lists bank CD yields up to 4.20% APY,雅虎称定存利率最高4.20%,"[""YahooFinance""]",0.425
2767ced51b9749d5,2026-07-24 09:54:00,BitMEX hit with class-action as exchange shuts down,BitMEX停运并遭集体诉讼,"[""CoinDesk""]",0.427
626e1e6e04822514,2026-07-24 09:54:00,BitMEX hit with class-action as exchange winds down,BitMEX停业之际遭集体诉讼,"[""CoinDesk""]",0.505
779902a4f6ac8145,2026-07-24 09:52:26,"Poolin files Chapter 11, seeks $52M bid for Texas mining assets",矿池币印申请破产重组，德州矿场底价5200万美元,"[""TheBlock""]",0.446
bd038d648e844e91,2026-07-24 09:52:26,"Poolin Files Chapter 11, Sets $52M Bid for Texas Mining Assets",比特币矿企Poolin申请破产重组,"[""TheBlock""]",0.451
6e6d8c94c854ae52,2026-07-24 09:44:11,Hackers use Robinhood CEO’s X account to promote scam meme coin,Robinhood CEO账号被盗发币,"[""BlockBeats文章""]",0.43
1475ff9f77089618,2026-07-24 09:43:07,SlowMist shares H1 2026 Web3 security report,慢雾发布2026上半年Web3安全报告,"[""X/SlowMist_Team""]",0.365
eaa200dc2e48950e,2026-07-24 09:43:07,"SlowMist, OKX Wallet Release H1 2026 Web3 Security Report",慢雾与OKX钱包发布2026上半年Web3安全报告,"[""X/SlowMist_Team""]",0.382
5943ecb6016042cd,2026-07-24 09:40:50,FT Probes $9M Funding Behind Polymarket Trump Bets,FT调查Polymarket账户900万美元来源,"[""Decrypt""]",0.39
76f2fa03de4c390f,2026-07-24 09:40:50,FT probes $9M Polymarket funds linked to Farage backer name,FT调查与法拉奇支持者同名账户的900万美元资金,"[""Decrypt""]",0.383
39663edc66fca554,2026-07-24 09:31:36,"Binance launches spot trading contest with 200,000 USDC pool",币安推出20万USDC现货交易赛,"[""X/binancezh""]",0.444
6c55f2ff9d6aad0f,2026-07-24 09:31:36,"Binance launches spot trading competition with 200,000 USDC prize pool",币安推现货交易赛奖池20万USDC,"[""X/binancezh""]",0.42
8c81ce62a1941559,2026-07-24 09:11:46,AI capex concerns weigh on tech stocks this week,AI开支担忧压制科技股,"[""X/BlockBeatsAsia""]",0.467
e2f016679ba944a1,2026-07-24 09:11:46,AI spending concerns pressure tech stocks this week,AI开支担忧压制本周科技股,"[""X/BlockBeatsAsia""]",0.444
67ba97b779dffa65,2026-07-24 08:59:39,SK Chairman Divorce Ruling Cuts Payout to $640 Million,SK会长离婚案赔付降至6.4亿美元,"[""BlockBeats文章""]",0.429
4de162a8915d0ce8,2026-07-24 08:59:30,BlockBeats profiles ex-Kimi executive’s AI dating startup,前Kimi高管创业AI婚恋产品,"[""BlockBeats文章""]",0.393
8cd0a55c564f86ac,2026-07-24 08:59:30,Former Kimi executive launches AI dating startup Liangpei,前Kimi高管创办AI婚恋产品良配,"[""BlockBeats文章""]",0.4
317d1d80952576a4,2026-07-24 08:51:13,Korbit may rebrand as Digital X under Mirae Asset,Korbit或更名为Digital X,"[""Cointelegraph""]",0.418
5854c11a5fdd1fef,2026-07-24 08:51:13,Korbit Reportedly to Rebrand as Digital X Under Mirae,报道称Korbit将更名为Digital X,"[""Cointelegraph""]",0.474
64e9f7acbaf38f2f,2026-07-24 08:47:01,Ripple launches Mint for institutional RLUSD access,Ripple推出Mint扩展机构使用RLUSD,"[""Cointelegraph""]",0.48
d51d9017aa1fcfbb,2026-07-24 08:38:49,"Poolin files Chapter 11, seeks $52 million asset sale",Poolin申请破产并拟出售5200万美元资产,"[""Cointelegraph""]",0.504
dc05954525f697a3,2026-07-24 08:38:49,"Poolin files Chapter 11, seeks $52M Texas site sale",矿池Poolin申请破产并出售德州矿场,"[""Cointelegraph""]",0.425
383ee9637026bbae,2026-07-24 08:29:48,SlowMist highlights broader crypto operational security risks,慢雾强调加密运营安全风险,"[""X/SlowMist_Team""]",0.413
9cfdc02369f4dd4b,2026-07-24 08:29:48,SlowMist says H1 2026 attacks extended beyond code,慢雾称2026上半年攻击面已超代码层,"[""X/SlowMist_Team""]",0.393
349fab15653dc107,2026-07-24 08:06:15,EU expands Belarus ban across MiCA crypto firms,欧盟扩大对白俄加密所有权禁令,"[""Cointelegraph""]",0.407
527a3dd0fddd3bdb,2026-07-24 08:06:15,EU Extends Belarus Crypto Ownership Ban Under MiCA,欧盟扩大对白俄加密所有权禁令,"[""Cointelegraph""]",0.505
a98239f5a3290ca6,2026-07-24 07:58:26,CEX stablecoin flexible yields remain tiered across small balances,主流CEX稳定币活期收益分层,"[""X/BlockBeatsAsia""]",0.403
1ff0e3bd4ab600d9,2026-07-24 07:50:19,Report: Stripe in talks to acquire OpenRouter near $10B valuation,传Stripe洽购OpenRouter，估值或达100亿美元,"[""BlockBeats文章""]",0.438
33f9722f8ad55571,2026-07-24 07:50:19,Stripe Reportedly Eyes $10B OpenRouter Acquisition,传Stripe洽购OpenRouter,"[""BlockBeats文章""]",0.411
7493dd34e9001eec,2026-07-24 07:49:28,CZ asks about bull vs bear entry timing,赵长鹏讨论牛熊入场时点,"[""X/cz_binance""]",0.374
a62863ab251f5b72,2026-07-24 07:37:11,CZ shares judge’s remarks on support letters and charity,赵长鹏转发法官评价与慈善表述,"[""X/cz_binance""]",0.39
a750b5f2dba10913,2026-07-24 07:37:11,CZ shares judge’s positive remarks from sentencing,赵长鹏转发法官量刑评价,"[""X/cz_binance""]",0.385
10bfc0666551d8d0,2026-07-24 07:34:56,"Goldman reviews Intel Q2 beat, keeps Neutral",高盛解读英特尔Q2超预期,"[""BlockBeats文章""]",0.365
33df2a84ed4a8a57,2026-07-24 07:34:56,Goldman reviews Intel Q2 beat with limited crypto relevance,高盛评英特尔Q2超预期,"[""BlockBeats文章""]",0.394
438a445a7037ac8e,2026-07-24 07:28:23,Lien Finance loses about $542K in bond function exploit,Lien Finance因函数漏洞损失约54.2万美元,"[""X/SlowMist_Team""]",0.415
a1dae05f7b5066f1,2026-07-24 07:28:23,SlowMist flags $542K Lien Finance exploit,SlowMist通报Lien损失约54.2万美元,"[""X/SlowMist_Team""]",0.427
5b7ecb100e32890e,2026-07-24 07:22:26,"Bitcoin slips below $64,000 as crypto and stocks retreat",比特币跌破6.4万美元,"[""CoinDesk""]",0.535
d0b01eccbae3f5b4,2026-07-24 07:22:26,"Bitcoin falls below $64,000 as crypto and stocks retreat",比特币跌破6.4万美元,"[""CoinDesk""]",0.52
21bddddd44700935,2026-07-24 07:17:57,US spot Bitcoin ETFs post $225M daily net outflow,美国比特币现货ETF净流出2.25亿美元,"[""Cointelegraph""]",0.41
904b117a30d28e59,2026-07-24 07:09:54,"Intel Q2 beat lifts stock, but crypto link remains weak",英特尔Q2超预期但加密关联弱,"[""BlockBeats文章""]",0.444
cb097c48151c9f42,2026-07-24 07:09:54,"Intel Q2 beats on revenue, but weak crypto read-through",英特尔Q2营收增长但对加密传导有限,"[""BlockBeats文章""]",0.462
43ac722bc4e62680,2026-07-24 07:01:22,Binance Wallet DeFi Pools Add bStocks Liquidity Support,币安钱包DeFi池支持bStocks做市,"[""X/binancezh""]",0.403
689d26b675eee8e2,2026-07-24 07:01:22,Binance Wallet adds DeFi liquidity pools for bStocks,币安钱包支持bStocks流动性池,"[""X/binancezh""]",0.397
2df1c143467dbff3,2026-07-24 06:33:37,RLUSD gains support despite 25% transfer volume decline,RLUSD获双重利好但转账量降25%,"[""CoinDesk""]",0.432
7344d647c58f792b,2026-07-24 06:33:37,RLUSD Gains BNY Mellon Custody and AMINA Trading Support,RLUSD获BNY托管与AMINA支持,"[""CoinDesk""]",0.415
57b0e35181bd2716,2026-07-24 06:18:31,The Block reviews largest stablecoins as market cap reaches $300B,The Block盘点最大稳定币，总市值达3000亿美元,"[""TheBlock""]",0.431
ed1276157e86a475,2026-07-24 06:18:31,TheBlock highlights stablecoins as market cap reaches $300 billion,TheBlock称稳定币总市值达3000亿美元,"[""TheBlock""]",0.427
95afa492e1189d60,2026-07-24 06:10:49,Mirae Asset plans AI-driven platform around Korbit,未来资产拟以Korbit打造AI平台,"[""CoinDesk""]",0.41
ac14db6960400661,2026-07-24 06:10:49,Mirae plans AI-driven platform around Korea’s Korbit exchange,未来资产拟围绕Korbit打造AI平台,"[""CoinDesk""]",0.421
2f7a510591d6a4be,2026-07-24 06:03:01,Goldman Raises AMD AI Thesis on Helios Deployments,高盛重申看多AMD AI机架,"[""BlockBeats文章""]",0.444
e7d2821b5e1c5eb2,2026-07-24 06:03:01,Goldman Raises AMD Target to $640 on Helios Deployment Outlook,高盛维持AMD目标价640美元,"[""BlockBeats文章""]",0.417
1b7e059cbc6cb300,2026-07-24 05:20:11,BitMEX faces 623 BTC lawsuit as exchange plans shutdown,BitMEX宣布关停同日遭623枚BTC诉讼,"[""Cointelegraph""]",0.444
b780f203fa1615c2,2026-07-24 05:20:11,BitMEX Faces 623 BTC Lawsuit Amid Shutdown Announcement,BitMEX停运当日遭623枚BTC诉讼,"[""Cointelegraph""]",0.417
322f5a66a8a037b6,2026-07-24 04:53:25,Fields Medalist Wang Hong Previously Co-Authored a NeurIPS Paper,菲尔兹奖得主王虹曾发NeurIPS论文,"[""BlockBeats文章""]",0.397
bc2b777cba0303c0,2026-07-24 04:53:25,Fields Medalist Wang Hong Previously Co-Authored NeurIPS Paper,菲尔兹奖得主王虹曾共著NeurIPS论文,"[""BlockBeats文章""]",0.387
7b5d8d5c5f940730,2026-07-24 04:43:19,"Bitcoin Steady Near $65,000 Despite $800 Billion AI Stock Selloff",比特币守住6.5万美元附近,"[""CoinDesk""]",0.438
935c146f4175cb51,2026-07-24 04:43:19,"Bitcoin Steady Near $65,000 Amid $800 Billion AI Stock Selloff",比特币守在6.5万美元附近,"[""CoinDesk""]",0.391
28ecfbbb3fca483f,2026-07-24 04:03:57,SUN schedules 51st buyback and burn for July 25,SUN将于7月25日进行第51次回购销毁,"[""CoinMarketCal""]",0.377
ea96cc87d5826189,2026-07-24 03:45:19,Korea Tightens Single-Stock Leveraged ETF Access Rules,韩国收紧单股杠杆ETF准入,"[""BlockBeats文章""]",0.407
f5852dfb320415dd,2026-07-24 03:45:19,South Korea Tightens Access to Single-Stock Leveraged ETFs,韩国收紧单股杠杆ETF门槛,"[""BlockBeats文章""]",0.4
64fc5701b9f3aa15,2026-07-24 03:30:51,UBS Sees Record A-Share Hard-Tech Fund Positioning,瑞银：A股硬科技持仓创新高,"[""BlockBeats文章""]",0.415
e5c294d4d5540e85,2026-07-24 03:30:51,UBS: China funds’ tech holdings hit record 57.3% in Q2,瑞银：公募科技仓位升至57.3%新高,"[""BlockBeats文章""]",0.372
0dc6c65b5341a774,2026-07-24 03:14:40,Stacks to Begin First PoX-5 Cycles on July 29,Stacks将于7月29日启动首批PoX-5周期,"[""CoinMarketCal""]",0.374
251d759a203e4e70,2026-07-24 03:10:24,Senate Republicans’ CLARITY draft faces Democratic ethics backlash,共和党CLARITY草案遭民主党伦理抨击,"[""Cointelegraph""]",0.423
9a8a7e4d61eb7242,2026-07-24 03:10:24,"Senate Republicans unveil CLARITY Act draft, drawing Democratic criticism",共和党公布CLARITY法案草案引民主党批评,"[""Cointelegraph""]",0.407
a2e160255955a205,2026-07-24 02:58:11,Intel Q2 beats estimates; stock jumps after hours,英特尔Q2超预期盘后走高,"[""BlockBeats文章""]",0.435
bc0aab6850c73ec5,2026-07-24 02:58:11,"Intel Q2 beats estimates, shares rise after hours",英特尔Q2超预期盘后上涨,"[""BlockBeats文章""]",0.441
71515e5d13a9bb3c,2026-07-24 02:57:29,Yen Near 40-Year Low Raises Japan Intervention Risk,日元逼近40年低点干预预期升温,"[""BlockBeats文章""]",0.444
b8e133bd914ef267,2026-07-24 02:57:29,Yen Nears 164 as Japan Signals Stronger FX Response,日元逼近164 日本强化汇率警告,"[""BlockBeats文章""]",0.423
1bf6c51560cf0597,2026-07-24 02:50:23,BitMEX to Delist 65 Markets in July During Wind-Down,BitMEX停运期间7月下架65个市场,"[""Cointelegraph""]",0.538
a37dbfa7d08941f6,2026-07-24 02:50:23,BitMEX Delists 65 Markets in July During Wind-Down,BitMEX 7月下架65个市场,"[""Cointelegraph""]",0.431
255c8c83952e1c87,2026-07-24 02:42:21,APEC backs open-source AI security cooperation,APEC支持开源AI安全合作,"[""CNBC-Finance""]",0.391
d61020e533a82f4c,2026-07-24 02:42:21,APEC ministers endorse open-source AI security cooperation,APEC部长支持开源AI安全合作,"[""CNBC-Finance""]",0.376
28be0d56391147b1,2026-07-24 02:00:00,"Bill Ackman trims Alphabet, adds $2 billion Microsoft on AI thesis",Bill Ackman减持谷歌增持微软,"[""BlockBeats文章""]",0.432
b2a2dac1096d3107,2026-07-24 02:00:00,"Bill Ackman trims Alphabet, adds about $2B Microsoft",Bill Ackman减持谷歌增持微软,"[""BlockBeats文章""]",0.371
3ee842eaf3aae03c,2026-07-24 01:38:21,Big Tech loses $800B as oil tops $100,油价破100美元拖累科技股,"[""BlockBeats文章""]",0.389
b67b81312ad79a48,2026-07-24 01:38:21,Big Tech Loses $800B as Oil Surges Above $100,油价破100美元七巨头蒸发8000亿,"[""BlockBeats文章""]",0.377
db93e54071472bf6,2026-07-23 22:02:41,Black Forest Labs Launches FLUX 3 Video AI Model,Black Forest Labs发布FLUX 3视频模型,"[""Decrypt""]",0.393
f2ac0d8936daf699,2026-07-23 21:50:45,Yahoo article compares CD and bond ladder strategies,雅虎文章比较CD与债券梯形策略,"[""YahooFinance""]",0.44
c0e736207674a827,2026-07-23 20:44:09,Goldman Sachs CEO backs US Crypto Clarity Act,高盛CEO支持美国加密明晰法案,"[""Decrypt""]",0.467
f89e686562a9f165,2026-07-23 20:44:09,Goldman Sachs CEO Supports Crypto Clarity Act,高盛CEO支持加密清晰法案,"[""Decrypt""]",0.463
f27b409a28f0b721,2026-07-23 20:25:28,Oil spike lifts September Fed hike odds,油价飙升推高9月加息预期,"[""CNBC-Finance""]",0.439
f672975c4234dd51,2026-07-23 20:25:28,Fed September hike odds rise with oil-driven inflation fears,油价飙升推高9月加息预期,"[""CNBC-Finance""]",0.508
9e199719218d3451,2026-07-23 20:25:12,Fake Vladhood token deployer keeps collecting trading fees,假Vladhood代币操盘者持续收手续费,"[""TheDefiant""]",0.386
c3a2611935e42651,2026-07-23 20:25:12,Fake Vladhood Token Creator Still Harvests Fees,假Vladhood代币创建者仍在收割手续费,"[""TheDefiant""]",0.365
638b91d16d387aae,2026-07-23 20:19:12,SEC to discuss 24-hour U.S. stock trading Sept. 17,SEC将于9月17日讨论美股24小时交易,"[""X/SECGov""]",0.443
520823c3904f338a,2026-07-23 20:16:37,Clarity Act delayed beyond Congress summer recess,美国Clarity法案或推迟至夏休后,"[""CoinDesk""]",0.462
f759d151d20a3793,2026-07-23 20:16:37,U.S. CLARITY Act likely delayed past Congress summer recess,美国CLARITY法案或推迟至夏休后,"[""CoinDesk""]",0.52
6dc85fa150dbe095,2026-07-23 20:12:19,Zhibao seeks $220M stock sale to build Bitcoin treasury,智保拟售2.2亿美元股票购比特币,"[""Decrypt""]",0.482
fc4f304785c6e05e,2026-07-23 20:12:19,Zhibao Seeks $220M Share Sale to Build Bitcoin Treasury,智保拟售2.2亿美元股票建比特币储备,"[""Decrypt""]",0.458
42c004a3792746a4,2026-07-23 19:27:57,Robinhood CEO’s X hacked to promote fake Vladhood token,Robinhood CEO账号被黑推广假币,"[""Decrypt""]",0.415
6644ee8eebdba5b7,2026-07-23 19:27:57,Robinhood CEO X account hacked to promote fake Vladhood token,Robinhood CEO账号被黑推假币,"[""Decrypt""]",0.396
9d0baa914edf752a,2026-07-23 18:53:17,Grayscale says Bitcoin may have bottomed on Fed outlook,灰度称比特币或已见底,"[""Decrypt""]",0.41
a783a1dcb00a7cc0,2026-07-23 18:53:17,Grayscale says Bitcoin may have bottomed on Fed-driven macro outlook,灰度称比特币或已触底,"[""Decrypt""]",0.385
d82ed58e9728ca8a,2026-07-23 18:29:31,Robinhood CEO’s X account hacked to tout token,Robinhood CEO社媒遭黑客发币,"[""CoinDesk""]",0.422
f37c57cab5b27792,2026-07-23 18:29:31,Robinhood CEO X account hacked to promote meme token,Robinhood CEO账号被黑推广代币,"[""BlockBeats文章"", ""CoinDesk""]",0.438
3cf3243b01b10b94,2026-07-23 18:10:02,Tassat targets community banks for stablecoin infrastructure push,Tassat瞄准社区银行稳定币基建,"[""CoinDesk""]",0.449
131dbe0fcd5237f6,2026-07-23 17:55:02,Robinhood CEO X account hacked in Vladhood memecoin scam,Robinhood CEO账号被黑推广Vladhood骗局币,"[""TheBlock""]",0.371
eb9b3c6dad34cb26,2026-07-23 17:55:02,Robinhood CEO X account hacked in memecoin scam post,Robinhood CEO账号被黑推骗局币,"[""TheBlock""]",0.389
6f725a74e71a81b1,2026-07-23 17:31:17,Brazilian farmers tokenize cattle for exchange-backed farm loans,巴西农户将牛只代币化融资,"[""Decrypt""]",0.48
b4c6dddf9935c7d2,2026-07-23 17:31:17,Brazil launches tokenized cattle financing for dairy farmers,巴西推出奶牛代币化融资,"[""Decrypt""]",0.446
8fc9a47cb793d911,2026-07-23 17:17:09,Ondo’s Oasis Pro cleared for US tokenized stocks,Ondo旗下Oasis Pro获批美国代币化股票业务,"[""TheDefiant""]",0.385
4075d9721fa00e34,2026-07-23 17:10:06,JPMorgan reports surge in AI-themed ETFs despite weak quarter,摩根大通称AI主题ETF大增,"[""CNBC-Finance""]",0.369
